RecipeId,Review_Class
252952,average
252955,average
252956,average
252957,average
252958,average
252959,average
252960,average
252964,average
252965,average
252966,average
252967,very good
252968,average
252971,average
252972,average
252973,average
252974,average
252977,good
252978,average
252981,average
252985,average
252986,average
252988,average
252990,average
252991,average
252995,good
252996,average
252998,average
252999,average
253001,average
253002,average
253004,good
253007,average
253008,good
253009,average
253010,good
253011,average
253013,good
253015,good
253016,average
253021,average
253022,average
253026,average
253030,average
253031,average
253032,average
253035,good
253037,average
253038,average
253039,average
253041,good
253042,average
253043,average
253046,average
253047,average
253048,good
253049,average
253051,average
253052,average
253054,average
253055,average
253056,average
253057,average
253058,average
253063,average
253064,average
253065,average
253066,good
253067,average
253068,average
253070,average
253071,average
253074,average
253077,average
253080,average
253082,average
253084,average
253085,average
253089,average
253090,average
253093,average
253098,average
253099,average
253100,average
253104,average
253106,average
253107,average
253113,average
253114,average
253115,good
253116,average
253120,average
253124,very good
253126,average
253127,good
253129,good
253132,average
253133,average
253134,average
253136,good
253137,average
253138,good
253141,average
253142,average
253149,good
253152,average
253153,average
253155,good
253156,average
